loss,learn_steps,num_params,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1850021,50,473,1719848247,checkpoint_000000,True,False,1,a7a07b6f,2024-07-01_17-37-27,109.29244923591614,109.29244923591614,575715,lsrosaDiag,10.10.158.167,109.29244923591614,1
0.13217905,100,473,1719848355,checkpoint_000001,True,False,2,a7a07b6f,2024-07-01_17-39-15,107.76497197151184,217.05742120742798,575715,lsrosaDiag,10.10.158.167,217.05742120742798,2
0.115096845,150,473,1719848463,checkpoint_000002,True,False,3,a7a07b6f,2024-07-01_17-41-03,108.08029389381409,325.13771510124207,575715,lsrosaDiag,10.10.158.167,325.13771510124207,3
0.107291356,200,473,1719848570,checkpoint_000003,True,False,4,a7a07b6f,2024-07-01_17-42-50,106.97930884361267,432.11702394485474,575715,lsrosaDiag,10.10.158.167,432.11702394485474,4
0.10004395,250,473,1719848677,checkpoint_000004,True,False,5,a7a07b6f,2024-07-01_17-44-37,106.77211713790894,538.8891410827637,575715,lsrosaDiag,10.10.158.167,538.8891410827637,5
0.0974499,300,473,1719848784,checkpoint_000005,True,False,6,a7a07b6f,2024-07-01_17-46-24,107.27111387252808,646.1602549552917,575715,lsrosaDiag,10.10.158.167,646.1602549552917,6
0.09401018,350,473,1719848891,checkpoint_000006,True,False,7,a7a07b6f,2024-07-01_17-48-11,106.67616200447083,752.8364169597626,575715,lsrosaDiag,10.10.158.167,752.8364169597626,7
0.09265363,400,473,1719848999,checkpoint_000007,True,False,8,a7a07b6f,2024-07-01_17-49-59,107.86147356033325,860.6978905200958,575715,lsrosaDiag,10.10.158.167,860.6978905200958,8
0.09078191,450,473,1719849107,checkpoint_000008,True,False,9,a7a07b6f,2024-07-01_17-51-47,108.2592933177948,968.9571838378906,575715,lsrosaDiag,10.10.158.167,968.9571838378906,9
0.088775165,500,473,1719849213,checkpoint_000009,True,False,10,a7a07b6f,2024-07-01_17-53-33,106.42598938941956,1075.3831732273102,575715,lsrosaDiag,10.10.158.167,1075.3831732273102,10
0.08766303,550,473,1719849322,checkpoint_000010,True,False,11,a7a07b6f,2024-07-01_17-55-22,108.9669349193573,1184.3501081466675,575715,lsrosaDiag,10.10.158.167,1184.3501081466675,11
0.088965215,600,473,1719849430,checkpoint_000011,True,False,12,a7a07b6f,2024-07-01_17-57-10,108.14457082748413,1292.4946789741516,575715,lsrosaDiag,10.10.158.167,1292.4946789741516,12
0.0868681,650,473,1719849537,checkpoint_000012,True,False,13,a7a07b6f,2024-07-01_17-58-57,106.73098874092102,1399.2256677150726,575715,lsrosaDiag,10.10.158.167,1399.2256677150726,13
0.08690622,700,473,1719849643,checkpoint_000013,True,False,14,a7a07b6f,2024-07-01_18-00-43,106.03864645957947,1505.264314174652,575715,lsrosaDiag,10.10.158.167,1505.264314174652,14
0.08476402,750,473,1719849751,checkpoint_000014,True,False,15,a7a07b6f,2024-07-01_18-02-31,107.74025106430054,1613.0045652389526,575715,lsrosaDiag,10.10.158.167,1613.0045652389526,15
0.08443605,800,473,1719849858,checkpoint_000015,True,False,16,a7a07b6f,2024-07-01_18-04-18,107.33905839920044,1720.343623638153,575715,lsrosaDiag,10.10.158.167,1720.343623638153,16
0.08284592,850,473,1719849967,checkpoint_000016,True,False,17,a7a07b6f,2024-07-01_18-06-07,108.41613864898682,1828.75976228714,575715,lsrosaDiag,10.10.158.167,1828.75976228714,17
0.08460756,900,473,1719850075,checkpoint_000017,True,False,18,a7a07b6f,2024-07-01_18-07-55,107.88118147850037,1936.6409437656403,575715,lsrosaDiag,10.10.158.167,1936.6409437656403,18
0.0842103,950,473,1719850183,checkpoint_000018,True,False,19,a7a07b6f,2024-07-01_18-09-43,108.2843930721283,2044.9253368377686,575715,lsrosaDiag,10.10.158.167,2044.9253368377686,19
0.082553044,1000,473,1719850289,checkpoint_000019,True,True,20,a7a07b6f,2024-07-01_18-11-29,106.5130136013031,2151.4383504390717,575715,lsrosaDiag,10.10.158.167,2151.4383504390717,20
